,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
493,Akshaya Nagar,13.0221416,77.6403368,Corner House,13.021024892749804,77.64265511183932,Ice Cream Shop
494,Akshaya Nagar,13.0221416,77.6403368,A2B - Adayar Ananda Bhavan,13.02221920967798,77.63866250682655,Indian Restaurant
495,Akshaya Nagar,13.0221416,77.6403368,Gelato Italiano,13.02178507500467,77.63979335387256,Ice Cream Shop
496,Akshaya Nagar,13.0221416,77.6403368,Goli Vadapav,13.023893513277987,77.63972175661866,Fast Food Restaurant
497,Akshaya Nagar,13.0221416,77.6403368,BYLI - Bet You Love It,13.022710941732473,77.63965805775463,Restaurant
498,Akshaya Nagar,13.0221416,77.6403368,Aioli,13.022637407307307,77.63967141475189,BBQ Joint
499,Akshaya Nagar,13.0221416,77.6403368,Rasta Cafe,13.020604440940732,77.64320896356668,Bistro
500,Akshaya Nagar,13.0221416,77.6403368,Starbucks,13.020885,77.643099,Coffee Shop
501,Akshaya Nagar,13.0221416,77.6403368,Barbeque  Nation,13.021654421768046,77.64039788004409,BBQ Joint
502,Akshaya Nagar,13.0221416,77.6403368,Arirang Restaurant,13.01965950793092,77.63714908033157,Korean Restaurant
503,Akshaya Nagar,13.0221416,77.6403368,AiolI BBQ And Grill - Smoke House,13.022618291065069,77.63963785349483,BBQ Joint
504,Akshaya Nagar,13.0221416,77.6403368,Ginger Green,13.026221562206462,77.64052795525433,Indian Restaurant
505,Akshaya Nagar,13.0221416,77.6403368,Dunkin',13.021536206181569,77.64087935314143,Donut Shop
506,Akshaya Nagar,13.0221416,77.6403368,Little Italy,13.022789273272423,77.64330715819199,Italian Restaurant
507,Akshaya Nagar,13.0221416,77.6403368,Rasta S02E01,13.020464369291084,77.64316683813263,Lounge
508,Akshaya Nagar,13.0221416,77.6403368,Subway,13.02230960334111,77.63845244623408,Sandwich Place
509,Akshaya Nagar,13.0221416,77.6403368,Brewklyn,13.021595146175423,77.6405185410642,Brewery
510,Akshaya Nagar,13.0221416,77.6403368,Hi Seoul,13.02022687600698,77.64315054397822,Korean Restaurant
511,Akshaya Nagar,13.0221416,77.6403368,Chung Wah,13.022979383792139,77.63966296224567,Chinese Restaurant
512,Akshaya Nagar,13.0221416,77.6403368,Burger King,13.022918180912043,77.63726248922379,Fast Food Restaurant
513,Akshaya Nagar,13.0221416,77.6403368,Anand Sweets,13.019472271613731,77.63684877142488,Snack Place
514,Akshaya Nagar,13.0221416,77.6403368,Mainland China,13.025764063824568,77.63927632351854,Indian Chinese Restaurant
515,Akshaya Nagar,13.0221416,77.6403368,Reliance Digital,13.023104256829106,77.63646270980617,Electronics Store
516,Akshaya Nagar,13.0221416,77.6403368,Au Bon Pain,13.021915878671576,77.6396421418473,Café
517,Akshaya Nagar,13.0221416,77.6403368,KFC,13.02307730016725,77.63720879306697,Fast Food Restaurant
518,Akshaya Nagar,13.0221416,77.6403368,Babylon Xpress,13.024854865878089,77.63997905914081,Café
519,Akshaya Nagar,13.0221416,77.6403368,Cream Stone Concepts,13.021713,77.640058,Ice Cream Shop
520,Akshaya Nagar,13.0221416,77.6403368,New Udupi Upahar,13.021414346141713,77.64174100622184,Breakfast Spot
521,Akshaya Nagar,13.0221416,77.6403368,Regency Park,13.02287508406585,77.6372918967489,Indian Restaurant
522,Akshaya Nagar,13.0221416,77.6403368,Olive Garden,13.022363436246449,77.63817460786866,Restaurant
523,Akshaya Nagar,13.0221416,77.6403368,Sukh Sagar,13.020698419474469,77.63689820963847,South Indian Restaurant
524,Akshaya Nagar,13.0221416,77.6403368,La Casa,13.025120020744781,77.64003295058784,Gastropub
525,Akshaya Nagar,13.0221416,77.6403368,Domino's Pizza,13.024,77.637,Pizza Place
526,Akshaya Nagar,13.0221416,77.6403368,Cafe Coffee Day,13.02310489759356,77.63627666985283,Coffee Shop
527,Akshaya Nagar,13.0221416,77.6403368,Reliance Trends,13.021657296373608,77.63730044964178,Clothing Store
528,Akshaya Nagar,13.0221416,77.6403368,Croma,13.025686596036861,77.64103379872311,Electronics Store
529,Akshaya Nagar,13.0221416,77.6403368,Big Chicken,13.019870315836506,77.63673476680655,Fast Food Restaurant
530,Akshaya Nagar,13.0221416,77.6403368,Wanderers,13.023135,77.64312,Brewery
531,Akshaya Nagar,13.0221416,77.6403368,Float Brewery,13.022135,77.64345,Brewery
532,Akshaya Nagar,13.0221416,77.6403368,Health & Glow,13.02079262804305,77.6431393572403,Cosmetics Shop
533,Akshaya Nagar,13.0221416,77.6403368,NKB Maya,13.020576,77.643194,Vegetarian / Vegan Restaurant
534,Akshaya Nagar,13.0221416,77.6403368,New Krishna Bhavan,13.020425,77.643105,Restaurant
535,Akshaya Nagar,13.0221416,77.6403368,Spice Kitchen,13.023868,77.643252,Andhra Restaurant
536,Devanahalli,13.0467537,77.6321873,KIMS tennis Academy,13.05075,77.630482,Tennis Court
537,Devanahalli,13.0467537,77.6321873,Kanti Sweets,13.050958,77.63084,Indian Sweet Shop
538,Hormavu,13.0367725,77.65494790000002,Life Pharma,13.036412,77.654877,Pharmacy
539,Hormavu,13.0367725,77.65494790000002,SSA (Smash Sports Arena) - The Badminton Club,13.038095,77.65284,Sports Club
540,Hormavu,13.0367725,77.65494790000002,Axis Bank ATM,13.04004,77.65455,ATM
541,Hormavu,13.0367725,77.65494790000002,The Green Tag,13.037917,77.651119,Garden Center
542,Hormavu,13.0367725,77.65494790000002,Teapoy Mutiny,13.037888,77.651077,Coffee Shop
543,Sarjapur,12.8889126,77.65557159999999,Smash And Sprint,12.889842309581349,77.65292173361028,Badminton Court
544,Electronic City,13.07463235,77.5048587415792,"Cafe Coffee Day, Hesarghatta",13.073250105018362,77.5013423293972,Café
545,Electronic City,13.07463235,77.5048587415792,The nesara Multicuisine Family Restaurant,13.072073467880672,77.50358245926516,Indian Restaurant
546,Electronic City,13.07463235,77.5048587415792,Daily Bread,13.07109546661377,77.50538635253906,Dessert Shop
547,Electronic City,13.07463235,77.5048587415792,Cinnamon Multi Cuisine,13.071090911287486,77.50419848727208,Restaurant
548,Electronic City,13.07463235,77.5048587415792,EuroSchool Chimney Hills - CBSE School,13.072543,77.5017908,IT Services
549,Devanahalli,12.996525300000002,77.5631963,Albek,12.996487384978787,77.56150245666504,Indian Restaurant
550,Devanahalli,12.996525300000002,77.5631963,Raghavendra Stores,13.000798558901932,77.56392365936823,Breakfast Spot
551,Devanahalli,12.996525300000002,77.5631963,Devaiah Park,12.997146938454334,77.56300261600818,Park
552,Devanahalli,12.996525300000002,77.5631963,Metro Srirampura,12.99651890735885,77.5634141552743,Light Rail Station
553,Devanahalli,12.996525300000002,77.5631963,Malleswaram Railway Station,13.000811951538296,77.56381429226143,Train Station
554,Chandra Layout,12.95700205,77.721263077077,Kapoor's Cafe,12.955944988441384,77.72013634549953,Indian Restaurant
555,Chandra Layout,12.95700205,77.721263077077,Sigree Global Grill,12.955861633781135,77.72552731227933,Restaurant
556,Chandra Layout,12.95700205,77.721263077077,Cafe Coffee Day,12.955769845068996,77.71987085209412,Café
557,Chandra Layout,12.95700205,77.721263077077,Mainland China,12.955604494379905,77.72522122729974,Chinese Restaurant
558,Chandra Layout,12.95700205,77.721263077077,on the go,12.95571431858345,77.71975906144431,Indian Restaurant
559,Chandra Layout,12.95700205,77.721263077077,Ramdev Sagar,12.959089,77.71963,Vegetarian / Vegan Restaurant
560,Chandra Layout,12.95700205,77.721263077077,The Donut Baker,12.955880713641996,77.71689891815186,Donut Shop
561,Yelahanka,13.0784743,77.6068938,Axis Bank ATM,13.0757,77.60354,ATM
562,Anandapura,13.0299868,77.574051,Ice N Spice by truffles,13.028079028167316,77.57311592249596,Burger Joint
563,Anandapura,13.0299868,77.574051,Corner House,13.028050828556792,77.5729703445235,Ice Cream Shop
564,Anandapura,13.0299868,77.574051,Ice & Spice,13.028078629411786,77.57308292276954,Fast Food Restaurant
565,Anandapura,13.0299868,77.574051,Polar Bear,13.028067907424054,77.5731405998917,Ice Cream Shop
566,Anandapura,13.0299868,77.574051,Naturals Ice Cream Parlour,13.028078570635392,77.57283396978612,Ice Cream Shop
567,Anandapura,13.0299868,77.574051,GILLY'S,13.027258423209096,77.57186837621228,Bar
568,Anandapura,13.0299868,77.574051,The BEL ST,13.030093260288147,77.57050852320651,Italian Restaurant
569,Anandapura,13.0299868,77.574051,80 Feet Road,13.0283650167326,77.57336282731649,Trail
570,Anandapura,13.0299868,77.574051,crunch fitness regime,13.030998193142407,77.57037425227004,Gym
571,Anandapura,13.0299868,77.574051,New Zealand Natural,13.028067878014946,77.57333484314935,Ice Cream Shop
572,Anandapura,13.0299868,77.574051,Chung Wah,13.027713334748974,77.57165540730685,Chinese Restaurant
573,Anandapura,13.0299868,77.574051,Have More,13.027429308669463,77.57489204406738,Indian Restaurant
574,Anandapura,13.0299868,77.574051,Subway,13.02776960768549,77.57166583590954,Sandwich Place
575,Anandapura,13.0299868,77.574051,Pizza Hut,13.027686007513845,77.57159267519111,Pizza Place
576,Anandapura,13.0299868,77.574051,Domino's Pizza,13.032,77.571,Pizza Place
577,Anandapura,13.0299868,77.574051,Relish Restaurant,13.029383216855765,77.57093272638218,Indian Restaurant
578,Anandapura,13.0299868,77.574051,Ujwal Family Restaurant,13.031631806553102,77.57681170630248,Indian Restaurant
579,Anandapura,13.0299868,77.574051,Casino Restaurant,13.028839442214494,77.57114739266011,Asian Restaurant
580,Anandapura,13.0299868,77.574051,Café Coffee Day,13.028079,77.573404,Coffee Shop
581,Anandapura,13.0299868,77.574051,Jashn,13.028198336230275,77.57324529376803,Indian Restaurant
582,Anandapura,13.0299868,77.574051,Stoned Monkey,13.027954,77.57341,Ice Cream Shop
583,Anandapura,13.0299868,77.574051,Cafe Coffee Day,13.027355,77.576525,Café
584,Anandapura,13.0299868,77.574051,Baskin-Robbins,13.028995345721354,77.57079647549337,Ice Cream Shop
585,Anandapura,13.0299868,77.574051,Cream And Fudge,13.030185911385809,77.57060168948152,Ice Cream Shop
586,Anandapura,13.0299868,77.574051,Eggstacy,13.031287412429538,77.5701223775955,Fast Food Restaurant
587,Anandapura,13.0299868,77.574051,Freska,13.027440899303501,77.5764443792013,Italian Restaurant
588,Anandapura,13.0299868,77.574051,Wangs Kitchen,13.027047958794897,77.57175652492465,Chinese Restaurant
589,Anandapura,13.0299868,77.574051,Sangria wine lounge,13.030378,77.570465,Chinese Restaurant
590,Anandapura,13.0299868,77.574051,Frappy's,13.028155603471028,77.57280873951954,Restaurant
591,Anandapura,13.0299868,77.574051,Suggi,13.03026197419052,77.57038593292236,Indian Restaurant
592,Anandapura,13.0299868,77.574051,Burrito Boys,13.027451599031101,77.57344677977639,Mexican Restaurant
593,Anandapura,13.0299868,77.574051,Leon Grill,13.028022,77.57211,Burger Joint
594,Anandapura,13.0299868,77.574051,Cream And Stone,13.027475,77.575386,Ice Cream Shop
595,Anandapura,13.0299868,77.574051,McDonald's,13.029346472204464,77.57093349598382,Fast Food Restaurant
596,Anandapura,13.0299868,77.574051,Cult - Rmv 2nd Stage,13.02749065388583,77.57602878106886,Gym / Fitness Center
597,Anandapura,13.0299868,77.574051,Samsung Smartphone Cafe,13.029866538756696,77.57081064281957,Electronics Store
598,Anandapura,13.0299868,77.574051,Sanjaynagar Park,13.032187488475593,77.57640186668955,Park
599,Anandapura,13.0299868,77.574051,Lassi Shop,13.030881,77.577492,Juice Bar
600,Anandapura,13.0299868,77.574051,Darasuni,13.027551168792927,77.57673207047186,Indian Restaurant
601,Anandapura,13.0299868,77.574051,Black Jack Lounge Bar,13.032012824602708,77.57017450665512,German Restaurant
602,Anandapura,13.0299868,77.574051,Nandini smoke shop,13.031287390502404,77.57012170160465,Smoke Shop
603,Anandapura,13.0299868,77.574051,Neel,13.027192285308647,77.57714424770094,Indian Restaurant
604,Anandapura,13.0299868,77.574051,Hammered Stock Exchange,13.027137640906108,77.5771045093185,Lounge
605,Bannerghatta Road,12.97695915,77.5123160731423,Durga Sri Grand,12.978024260819527,77.51487764416152,Breakfast Spot
606,Bannerghatta Road,12.97695915,77.5123160731423,Rich fine dinning,12.97801650951509,77.50936739125777,Restaurant
607,Bannerghatta Road,12.97695915,77.5123160731423,Shubh Family Restaurant,12.980059623718262,77.51042175292969,Indian Restaurant
608,Bannerghatta Road,12.97695915,77.5123160731423,Coffee Day Drive In,12.980420423569221,77.51039778399134,Café
609,Bannerghatta Road,12.97695915,77.5123160731423,Ram Bhavan Sweets And Chats,12.973971584963673,77.50966979009029,Bakery
610,Bannerghatta Road,12.97695915,77.5123160731423,Udupi Garden,12.974339485168457,77.50928497314453,Multicuisine Indian Restaurant
611,Bannerghatta Road,12.97695915,77.5123160731423,Bhojana Shaale,12.972567148924547,77.51271053378281,Indian Restaurant
612,Bannerghatta Road,12.97695915,77.5123160731423,Nagarbavi Signal,12.97260993111487,77.51346650716708,Lighthouse
613,Abbigere,12.920441,77.6653284,Madhuloka,12.922247495009085,77.66842785685435,Liquor Store
614,Abbigere,12.920441,77.6653284,DoubleTree by Hilton,12.919369283685729,77.66544926661513,Hotel
615,Abbigere,12.920441,77.6653284,Little Italy,12.919864,77.66721,Italian Restaurant
616,Abbigere,12.920441,77.6653284,Cafe Coffee Day,12.92231451201906,77.66849241064348,Café
617,Abbigere,12.920441,77.6653284,Asia Alive,12.919305483207056,77.66538757320123,Asian Restaurant
618,Abbigere,12.920441,77.6653284,Drops - Total Spirits,12.91999465250917,77.66677217304701,Liquor Store
619,Abbigere,12.920441,77.6653284,Strykes,12.920947500889943,77.66625437003508,Bowling Alley
620,Abbigere,12.920441,77.6653284,"Equinox, DoubleTree By Hilton",12.919089326883823,77.6654490880365,Bar
621,Abbigere,12.920441,77.6653284,Nilgiris,12.922399275301757,77.66812562942505,Department Store
622,Sarjapur  Road,12.816244300000001,77.6916113,Decathlon,12.818240370103121,77.6909127193378,Sporting Goods Shop
623,Sarjapur  Road,12.816244300000001,77.6916113,State Bank of India ATM,12.81242,77.69403,ATM
624,Bommasandra,12.88159525,77.60759947606418,Ingu Tengu,12.88326792286104,77.6075135133043,South Indian Restaurant
625,Bommasandra,12.88159525,77.60759947606418,Simply Indian,12.879522855385888,77.60974757680994,Indian Restaurant
626,Bommasandra,12.88159525,77.60759947606418,Seed Cafe & Momo Adda,12.883400199530042,77.60548967853308,Dumpling Restaurant
627,Bommasandra,12.88159525,77.60759947606418,Amma's Pastries,12.879938,77.60983,Bakery
628,Bommasandra,12.88159525,77.60759947606418,Krishna Kuteer,12.878848,77.60997,South Indian Restaurant
629,Bommasandra,12.88159525,77.60759947606418,Hulimavu Lake,12.880224148487953,77.60375514036774,Lake
630,Hennur Road,12.8301202,77.6811699,Cafe Coffee Day,12.833860106296044,77.67984262971211,Café
631,Hennur Road,12.8301202,77.6811699,Hotel Padmavathi,12.830877507760926,77.680586301616,Indian Restaurant
632,Hennur Road,12.8301202,77.6811699,hebbagudi,12.827852707415776,77.68192266199887,Bus Station
633,Hosur Road,13.0258087,77.6305067,Chulha Chauki da Dhabha,13.02489631673003,77.63159047108822,Indian Restaurant
634,Hosur Road,13.0258087,77.6305067,Tashan - Punjabi Restaurant,13.024161874787222,77.63297835588291,Indian Restaurant
635,Hosur Road,13.0258087,77.6305067,Liquor Mart,13.02476753996321,77.63134585492446,Liquor Store
636,Hosur Road,13.0258087,77.6305067,AQNI,13.024445533752441,77.63006591796875,Halal Restaurant
637,Hosur Road,13.0258087,77.6305067,Bangalore One @ HBR BDA Complex,13.025364891797679,77.62802124023438,Shopping Mall
638,Hosur Road,13.0258087,77.6305067,Absolute Barbecues,13.026669,77.633896,BBQ Joint
639,Whitefield,12.9123139,77.5491538511544,Kanti Sweets,12.911081427702225,77.55168981800485,Bakery
640,Whitefield,12.9123139,77.5491538511544,Domino's Pizza,12.91090105570454,77.55144764757166,Pizza Place
641,Whitefield,12.9123139,77.5491538511544,Masala,12.910110301321483,77.5507309731067,Indian Restaurant
642,Whitefield,12.9123139,77.5491538511544,Royal Mart,12.910966012348096,77.54924910601716,Department Store
643,Whitefield,12.9123139,77.5491538511544,Dorekere,12.914244743266355,77.54850110881678,Lake
644,Whitefield,12.9123139,77.5491538511544,new biriyani mane,12.910917587342801,77.55115241803642,Indian Restaurant
645,Whitefield,12.9123139,77.5491538511544,Janatha Hotel,12.910298954490681,77.55082871120368,Indian Restaurant
646,Whitefield,12.9123139,77.5491538511544,fitness cube,12.910351753234863,77.551025390625,Gym
647,Whitefield,12.9123139,77.5491538511544,Kaggis Bake Shop,12.909197563109,77.54932427943118,Bakery
648,Whitefield,12.9123139,77.5491538511544,Shanti Sagar,12.908890290181773,77.5488037865357,Indian Restaurant
649,Whitefield,12.9123139,77.5491538511544,More 4 U,12.908711098118479,77.54975852500898,Department Store
650,Whitefield,12.9123139,77.5491538511544,Goli Vadapav,12.908603599736473,77.5487508808359,Fast Food Restaurant
651,JP Nagar,13.036772500000001,77.65494790000001,Life Pharma,13.036412,77.654877,Pharmacy
652,JP Nagar,13.036772500000001,77.65494790000001,SSA (Smash Sports Arena) - The Badminton Club,13.038095,77.65284,Sports Club
653,JP Nagar,13.036772500000001,77.65494790000001,Axis Bank ATM,13.04004,77.65455,ATM
654,JP Nagar,13.036772500000001,77.65494790000001,The Green Tag,13.037917,77.651119,Garden Center
655,JP Nagar,13.036772500000001,77.65494790000001,Teapoy Mutiny,13.037888,77.651077,Coffee Shop
656,Whitefield,12.9985767,77.76097159999999,Kadugodi BBMP Park,12.997758871602223,77.76061105002826,Park
657,Whitefield,12.9985767,77.76097159999999,Whitefield Railway Station,12.99653363074443,77.76148269315856,Train Station
658,Whitefield,12.9985767,77.76097159999999,L.J.Iyangar Bakery,12.99679946899414,77.76252746582031,Bakery
659,Whitefield,12.9985767,77.76097159999999,Whitefield Railway Colony Ground,12.99630029045061,77.76166707832583,Playground
660,Whitefield,12.9985767,77.76097159999999,White Field railway station,12.996363342784337,77.75987908799556,Platform
661,Whitefield,12.9985767,77.76097159999999,BMTC Bus Station - KADUGODI,12.995591084297036,77.7583872114651,Bus Station
662,Whitefield,12.9985767,77.76097159999999,Alankar Bakery,12.997686556981789,77.76536589163905,Bakery
663,Whitefield,12.9985767,77.76097159999999,Sri Sai Krishna Kerala Hotel,12.998214721679688,77.75640869140625,Indian Restaurant
664,Kumaraswami Layout,13.054713000000001,77.63392579999999,United Pharma,13.056347948465097,77.63263451850116,Pharmacy
665,Kumaraswami Layout,13.054713000000001,77.63392579999999,A.S Biryani & Kabab Fast Food!,13.056660652160645,77.63050842285156,Karnataka Restaurant
666,Kumaraswami Layout,13.054713000000001,77.63392579999999,Hotel Karavali,13.056552,77.630332,Hotel
667,Kumaraswami Layout,13.054713000000001,77.63392579999999,Shell,13.05163582,77.63068788,Gas Station
668,Kanakpura Road,12.911747199999999,77.59184920000001,Spice Up,12.909331511894216,77.59326355528685,Diner
669,Kanakpura Road,12.911747199999999,77.59184920000001,Khaana Khazana,12.910674810990548,77.59320014944183,Indian Restaurant
670,Kanakpura Road,12.911747199999999,77.59184920000001,Kai Ruchi,12.910224553158669,77.59239090568211,Fast Food Restaurant
671,Kanakpura Road,12.911747199999999,77.59184920000001,Cafe Coffee Day,12.911294,77.589759,Café
672,Kanakpura Road,12.911747199999999,77.59184920000001,Just Bake,12.910120546172216,77.59193718995655,Bakery
673,Kanakpura Road,12.911747199999999,77.59184920000001,Nilgiri's,12.910305914597345,77.59188123080901,Department Store
674,Kanakpura Road,12.911747199999999,77.59184920000001,Mr. Meetharam,12.910301595128082,77.59060535472271,Snack Place
675,Kanakpura Road,12.911747199999999,77.59184920000001,Kamat Swaad,12.913698605451273,77.59508204947852,South Indian Restaurant
676,Kanakpura Road,12.911747199999999,77.59184920000001,Waikiki,12.91486181,77.59495496749878,Juice Bar
677,Horamavu Agara,12.9064601,77.663395,Happy Land,12.906432,77.663569,Grocery Store
678,Horamavu Agara,12.9064601,77.663395,Cult - The WORKOUT STATION Sarjapur,12.90829627831644,77.66280706530334,Gym / Fitness Center
679,Horamavu Agara,12.9064601,77.663395,Sensuous,12.909242630004883,77.66372680664062,Spa
680,Horamavu Agara,12.9064601,77.663395,Kasavanahalli Dog Walk,12.908274,77.66656,Dog Run
681,Horamavu Agara,12.9064601,77.663395,Kasavanahalli Lakeside Trail,12.906288,77.66781,Trail
682,Horamavu Agara,12.9064601,77.663395,Kentucky Chicken Dosa,12.902165336161765,77.66475005382745,Food Truck
683,Sarjapur  Road,13.0027852,77.624747,Village Supermarket,12.999546201161515,77.62296275329378,Shopping Mall
684,Sarjapur  Road,13.0027852,77.624747,Cafe Coffee Day,12.999967064138522,77.62558599315973,Coffee Shop
685,Sarjapur  Road,13.0027852,77.624747,Cafe D'Costa,13.003890749873918,77.62469650499851,Café
686,Sarjapur  Road,13.0027852,77.624747,Café Coffee Day,13.000042196141079,77.62798030369987,Café
687,Sarjapur  Road,13.0027852,77.624747,Delicacy,12.999978775194048,77.62307834573997,Chinese Restaurant
688,Sarjapur  Road,13.0027852,77.624747,Sunny side up Davis road,13.001842620188862,77.62353329803679,New American Restaurant
689,Sarjapur  Road,13.0027852,77.624747,High Street Park,13.000453449422587,77.62453427055038,Park
690,Sarjapur  Road,13.0027852,77.624747,Patisserie Nitash,13.005002857056349,77.62386729990794,Bakery
691,Sarjapur  Road,13.0027852,77.624747,Apollo Pharmacy,13.005128,77.623386,Pharmacy
692,Sarjapur  Road,13.0027852,77.624747,Lemontree,13.005786469709063,77.62324198090303,Hotel
693,Sarjapur  Road,13.0027852,77.624747,Mini Bazar,13.005981166438573,77.62356085894868,Convenience Store
694,Sarjapur  Road,13.0027852,77.624747,Food Court,12.998940915732621,77.62531551115399,Food Court
695,Kothanur,13.038218400000002,77.5919,Saaga - The Royal Senate Hotel,13.036497754551151,77.58952450942643,Indian Restaurant
696,Kothanur,13.038218400000002,77.5919,The Royal Senate,13.036517968741924,77.58946571544584,Hotel
697,Kothanur,13.038218400000002,77.5919,Korean Bakery,13.040993369912572,77.58983310693245,Bakery
698,Kothanur,13.038218400000002,77.5919,Nike Bel Road,13.035700825561847,77.589200755173,Sporting Goods Shop
699,Kenchenhalli,12.7782588,77.7712834,Hotel Sree Sagar,12.777921,77.769706,Indian Restaurant
700,Kenchenhalli,12.7782588,77.7712834,nandisri,12.781511,77.771451,South Indian Restaurant
701,Kenchenhalli,12.7782588,77.7712834,Shree Ranga Vilas,12.779921,77.768066,South Indian Restaurant
702,Whitefield,32.2934563,-64.78236307254568,Rock Island Coffee,32.29317651216108,-64.78296494734911,Coffee Shop
703,Whitefield,32.2934563,-64.78236307254568,Pearl,32.292586665302025,-64.78273137958634,Sushi Restaurant
704,Whitefield,32.2934563,-64.78236307254568,Flanagan's Irish Pub & Restaurant,32.29251873631568,-64.78360503037933,Restaurant
705,Whitefield,32.2934563,-64.78236307254568,Devil's Isle,32.29348681079716,-64.78414884755435,Restaurant
706,Whitefield,32.2934563,-64.78236307254568,The Dog House,32.29261643452961,-64.78260935501595,Sports Bar
707,Whitefield,32.2934563,-64.78236307254568,The Astwood Arms,32.29264,-64.783015,Pub
708,Whitefield,32.2934563,-64.78236307254568,juice 'n beans café,32.29241019302708,-64.78419782564599,Café
709,Whitefield,32.2934563,-64.78236307254568,The Pickled Onion,32.29245591614258,-64.78488100654344,Bar
710,Whitefield,32.2934563,-64.78236307254568,Barracuda Grill,32.292834174481214,-64.78409953989649,Restaurant
711,Whitefield,32.2934563,-64.78236307254568,Speciality Cinema & Grill,32.29389491280291,-64.78612468893682,Movie Theater
712,Whitefield,32.2934563,-64.78236307254568,Ruby Murrys Indian Cuisine,32.292886,-64.782645,Indian Restaurant
713,Whitefield,32.2934563,-64.78236307254568,The Spot Restaurant,32.29384529595024,-64.7841695786033,Restaurant
714,Whitefield,32.2934563,-64.78236307254568,La Trattoria,32.29368357619019,-64.7850649322722,Italian Restaurant
715,Whitefield,32.2934563,-64.78236307254568,Beluga Bar,32.29382299071557,-64.7856124981721,Sushi Restaurant
716,Whitefield,32.2934563,-64.78236307254568,Hog Penny Restaurant & Pub,32.29283259501831,-64.78407800927002,Pub
717,Whitefield,32.2934563,-64.78236307254568,City Cafe,32.29440198880972,-64.78492480666537,Sandwich Place
718,Whitefield,32.2934563,-64.78236307254568,Digicel,32.29385641316028,-64.78514479345232,Electronics Store
719,Whitefield,32.2934563,-64.78236307254568,Bermuda Bistro At The Beach,32.292604006528485,-64.7820476102058,Pub
720,Whitefield,32.2934563,-64.78236307254568,People's Pharmacy,32.29513542934551,-64.78009473183437,Pharmacy
721,Whitefield,32.2934563,-64.78236307254568,Port O Call,32.292542672475115,-64.78276323582824,Seafood Restaurant
722,Whitefield,32.2934563,-64.78236307254568,Angelo's Bistro,32.29267490669674,-64.78525478690348,Italian Restaurant
723,Whitefield,32.2934563,-64.78236307254568,The Docksider Pub & Restaurant,32.292860231010735,-64.78005950413875,Bar
724,Whitefield,32.2934563,-64.78236307254568,Dangelini's,32.29164661470148,-64.78643025176343,Coffee Shop
725,Whitefield,32.2934563,-64.78236307254568,The Hog Penny Pub,32.29284610575342,-64.78406373858651,Gastropub
726,Whitefield,32.2934563,-64.78236307254568,The Chewstick Foundation,32.29713262944498,-64.78125438798921,Music Venue
727,Whitefield,32.2934563,-64.78236307254568,Cafe Cairo,32.292657738143916,-64.78262830308314,Middle Eastern Restaurant
728,Whitefield,32.2934563,-64.78236307254568,Coconut Rock Bar And Restaurant,32.29298198567425,-64.78495333878257,Restaurant
729,Whitefield,32.2934563,-64.78236307254568,Common Ground,32.292786485691785,-64.78271512263798,Sandwich Place
730,Whitefield,32.2934563,-64.78236307254568,Buzz,32.294012464714825,-64.7851825105075,Café
731,Whitefield,32.2934563,-64.78236307254568,Victoria Grill,32.2952359061496,-64.78369739664606,New American Restaurant
732,Whitefield,32.2934563,-64.78236307254568,Albuoy's Point,32.2910796260745,-64.78685838002636,Harbor / Marina
733,Whitefield,32.2934563,-64.78236307254568,RED Steakhouse & Bar,32.292400749684106,-64.78474034224033,Steakhouse
734,Whitefield,32.2934563,-64.78236307254568,Cosmopolitan Nightclub,32.29307846162845,-64.78248676793166,Nightclub
735,Whitefield,32.2934563,-64.78236307254568,Gibbons Company,32.29324246646679,-64.78466082273934,Department Store
736,Whitefield,32.2934563,-64.78236307254568,AS Cooper Man,32.291971876171935,-64.78617525992375,Department Store
737,Whitefield,32.2934563,-64.78236307254568,Ten Cafe,32.29585073334658,-64.78646207674534,Café
738,Whitefield,32.2934563,-64.78236307254568,Shopping Centre,32.29524459800208,-64.7831509720786,Grocery Store
739,Whitefield,32.2934563,-64.78236307254568,Victoria Park,32.295609352430155,-64.78474141299719,Park
740,Whitefield,32.2934563,-64.78236307254568,Flanagan's Outback,32.29267787894298,-64.78356345423946,Sports Bar
741,Whitefield,32.2934563,-64.78236307254568,Yashi,32.29301815710845,-64.78473376563315,Sushi Restaurant
742,Whitefield,32.2934563,-64.78236307254568,The Supermart,32.292795938590615,-64.77972756713805,Supermarket
743,Whitefield,32.2934563,-64.78236307254568,Mr. Chicken,32.29364302602059,-64.78638695503285,Fast Food Restaurant
744,Whitefield,32.2934563,-64.78236307254568,Daylesford Theatre,32.295697174950774,-64.78550650256722,Theater
745,Whitefield,32.2934563,-64.78236307254568,The Market Place,32.29393490320933,-64.78350001878444,Supermarket
746,Whitefield,32.2934563,-64.78236307254568,The Phoenix Centre,32.29287915492609,-64.78574901361621,Pharmacy
747,Whitefield,32.2934563,-64.78236307254568,Chatterbox Cafe,32.29288590289964,-64.78553808698408,Sandwich Place
748,Whitefield,32.2934563,-64.78236307254568,Chopsticks,32.29328543657251,-64.78005639789009,Chinese Restaurant
